노선번호,순번,정류장코드,정류장번호_full,정류장명_크롤링,정류장명_마스터,읍면동,매칭상태,운수업체명,1일운행횟수,데이터기준일자,출처URL
2,31,756,CAB285000756,공립지역아동센터,공립지역아동센터,청룡동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,32,755,CAB285000755,청수극동1차아파트,청수극동1차아파트,청룡동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,33,754,CAB285000754,청수LG SK아파트,청수LG SK아파트,청룡동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,34,1812,CAB285001812,청수극동2차아파트,청수극동2차아파트,청룡동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,35,2333,CAB285010003,청수극동2차아파트,청수극동2차아파트,청룡동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,36,2331,CAB285010006,동남경찰서,동남경찰서,청룡동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,37,2332,CAB285010005,동남경찰서,동남경찰서,청룡동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,38,1971,CAB285001971,청룡동행정복지센터,청룡동행정복지센터,청룡동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,39,1972,CAB285001972,청룡동행정복지센터,청룡동행정복지센터,청룡동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,40,71564,CAB285071564,대전지방법원 천안지원,대전지방법원천안지원,청룡동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,41,71565,CAB285071565,대전지방검찰청천안지청,대전지방검찰청천안지청,청룡동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,42,2066,CAB285002066,버들마을아파트,버들마을아파트,청룡동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,43,2046,CAB285002046,우미린.한양수자인아파트,"우미린,한양수자인아파트",청룡동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,44,2299,CAB285002299,우미린아파트,우미린아파트,청룡동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,45,2129,CAB285002129,천안제일 요양원,천안제일요양원,청룡동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,46,2128,CAB285002128,청당코오롱하늘채아파트,청당코오롱하늘채아파트,청룡동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,47,2127,CAB285002127,청당2통(새텃마을),청당2통(새텃마을),청룡동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,48,2126,CAB285002126,청당2통(새텃마을),청당2통(새텃마을),청룡동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,49,768,CAB285000768,청당마을신도브래뉴아파트,청당마을신도브래뉴아파트,청룡동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,50,2199,CAB285002199,용곡세광엔리치타워,용곡세광엔리치타워,신방동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,51,2228,CAB285002228,청당마을신도브래뉴아파트후문,청당마을신도브래뉴아파트후문,청룡동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,52,2197,CAB285002197,용곡세광아파트,용곡세광아파트,신방동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,53,1769,CAB285001769,남부고가교,남부고가교,신방동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,58,2202,CAB285002202,새샘중학교,새샘중학교,신방동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,59,2201,CAB285002201,새샘중학교,새샘중학교,청룡동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,60,771,CAB285000771,현대까치아파트,현대까치아파트,청룡동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,61,770,CAB285000770,현대까치아파트,현대까치아파트,청룡동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,62,1974,CAB285001974,신방한라비발디후문,신방한라비발디후문,신방동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,63,1975,CAB285001975,신방한라비발디후문,신방한라비발디후문,신방동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,64,2125,CAB285002125,신방한라비발디아파트,신방한라비발디아파트,신방동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,65,2108,CAB285002108,신방한라비발디아파트,신방한라비발디아파트,신방동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,66,2247,CAB285002247,"신방도서관, 푸르지오아파트",신방도서관 푸르지오아파트,신방동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,67,2246,CAB285002246,"신방도서관, 푸르지오아파트",신방도서관 푸르지오아파트,신방동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,68,2106,CAB285002106,새마을금고,새마을금고,신방동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,69,2107,CAB285002107,새마을금고,새마을금고,신방동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,70,2124,CAB285002124,한성필하우스,한성필하우스,신방동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,71,2123,CAB285002123,한성필하우스,한성필하우스,신방동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,72,71609,CAB285071609,하나리움,하나리움,신방동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,73,71610,CAB285071610,하나리움,하나리움,신방동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,74,2203,CAB285002203,신흥방산마을,신흥방산마을,신방동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,75,2204,CAB285002204,신흥방산마을,신흥방산마을,신방동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,76,2205,CAB285002205,신방체육관,신방체육관,신방동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,77,2206,CAB285002206,신방체육관,신방체육관,신방동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,78,849,CAB285000849,신방한라동백아파트,신방한라동백아파트,신방동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,79,850,CAB285000850,신방초원아파트후문,신방초원아파트후문,신방동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,80,846,CAB285000846,현대향촌아파트,현대향촌아파트,신방동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,81,845,CAB285000845,현대 향촌아파트,현대 향촌아파트,신방동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,82,848,CAB285000848,성지새말아파트,성지새말아파트,신방동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,83,847,CAB285000847,성지새말아파트,성지새말아파트,신방동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,84,829,CAB285000829,쌍용동 이마트,쌍용동 이마트,쌍용1동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,85,828,CAB285000828,쌍용동이마트,쌍용동 이마트,쌍용1동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,86,887,CAB285000887,쌍용패션거리,쌍용패션거리,봉명동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,87,886,CAB285000896,쌍용패션거리,쌍용패션거리,봉명동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,88,888,CAB285000888,천안여자상업고등학교 입구,천안여상입구,봉명동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,89,889,CAB285000889,천안여상 입구,천안여상입구,쌍용1동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,90,950,CAB285000950,계광중학교,계광중학교,봉명동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,91,951,CAB285000951,계광중학교,계광중학교,쌍용1동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,92,948,CAB285000948,대우5차아파트,대우5차아파트,봉명동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,93,949,CAB285000949,봉명 청솔아파트,봉명 청솔아파트,봉명동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,94,1606,CAB285001606,충남직업전문학교,충남직업전문학교,성정1동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,95,947,CAB285000947,성정동 전자랜드,성정동 전자랜드,성정1동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,96,946,CAB285000946,구상골사거리,구상골사거리,성정1동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,97,945,CAB285000945,구상골사거리,구상골사거리,성정1동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,98,944,CAB285000944,성정선경아파트,성정선경아파트,성정2동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,99,943,CAB285000943,성정선경아파트,성정선경아파트,성정2동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,100,941,CAB285000941,성정현대아파트,성정현대아파트,성정2동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,101,942,CAB285000942,성정현대아파트,성정현대아파트,성정2동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,102,938,CAB285000938,성정평생학습관,성정평생학습관,성정2동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,103,1605,CAB285001605,[[성정중학교][,성정중학교,부성2동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,104,937,CAB285000937,성정중학교,성정중학교,성정2동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,105,927,CAB285000927,천안성정동우체국,천안성정동우체국,부성2동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,106,1486,CAB285001486,천안성정동우체국,천안성정동우체국,성정2동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,107,928,CAB285000928,천안고용노동지청,천안고용노동지청,부성2동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,108,1024,CAB285001024,두정도서관,두정도서관,부성2동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,109,1025,CAB285001025,두정도서관,두정도서관,부성2동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,110,1026,CAB285001026,펜타폴리스 2차,펜타폴리스 2차,부성1동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,111,1027,CAB285001027,두정대림아파트,두정대림아파트,부성1동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,112,1029,CAB285001029,두정대우1차아파트,두정대우1차아파트,부성1동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,113,1028,CAB285001028,두정대우1차아파트,두정대우1차아파트,부성1동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,114,1035,CAB285001035,두정역,두정역,부성1동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,115,1034,CAB285001034,두정역,두정역,부성1동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,116,1483,CAB285001483,두정역푸르지오 남문,두정역푸르지오 남문,부성1동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
2,118,2086,CAB285002086,두정역푸르지오 동문,두정역푸르지오 동문,부성1동,code_unique,"보성,삼안,새천안",55,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%202
3,1,71552,CAB285071552,불당리더힐스,불당리더힐스,불당2동,code_unique,"보성,삼안,새천안",42,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%203
3,2,71470,CAB285071470,불당이안아파트,불당이안아파트,불당2동,code_unique,"보성,삼안,새천안",42,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%203
3,3,71538,CAB285071538,지웰푸르지오정문,지웰푸르지오정문,불당2동,code_unique,"보성,삼안,새천안",42,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%203
3,4,71536,CAB285071536,호반센트로포레,호반센트로포레,불당2동,code_unique,"보성,삼안,새천안",42,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%203
3,5,71539,CAB285071539,지웰푸르지오후문,지웰푸르지오후문,불당2동,code_unique,"보성,삼안,새천안",42,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%203
3,6,71628,CAB285071628,호반센트로포레,호반센트로포레,불당2동,code_unique,"보성,삼안,새천안",42,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%203
3,7,71541,CAB285071541,LH천년나무7단지,LH천년나무7단지,불당2동,code_unique,"보성,삼안,새천안",42,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%203
3,8,71475,CAB285071475,불당신도시,불당신도시,불당2동,code_unique,"보성,삼안,새천안",42,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%203
3,9,1626,CAB285071626,시청앞사거리,시청앞사거리,불당2동,code_unique,"보성,삼안,새천안",42,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%203
3,10,71627,CAB285071627,시청앞사거리,시청앞사거리,불당2동,code_unique,"보성,삼안,새천안",42,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%203
3,11,1505,CAB285001505,천안시청시의회,천안시청시의회,불당1동,code_unique,"보성,삼안,새천안",42,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%203
3,12,1504,CAB285001504,천안시청시의회,천안시청시의회,불당1동,code_unique,"보성,삼안,새천안",42,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%203
3,13,1503,CAB285001503,천안시청,천안시청,불당1동,code_unique,"보성,삼안,새천안",42,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%203
3,14,1502,CAB285001502,천안시청,천안시청,불당1동,code_unique,"보성,삼안,새천안",42,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%203
3,15,1018,CAB285001018,백석11단지,백석11단지,백석동,code_unique,"보성,삼안,새천안",42,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%203
3,16,1017,CAB285001017,백석11단지,백석11단지,백석동,code_unique,"보성,삼안,새천안",42,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%203
3,17,996,CAB285000996,종합운동장,종합운동장,백석동,code_unique,"보성,삼안,새천안",42,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%203
3,18,2325,CAB285010029,벽산블루밍아파트,벽산블루밍아파트,백석동,code_unique,"보성,삼안,새천안",42,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%203
3,19,1019,CAB285001019,벽산블루밍아파트,벽산블루밍아파트,백석동,code_unique,"보성,삼안,새천안",42,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%203
3,20,2326,CAB285010030,백석이수아파트,백석이수아파트,백석동,code_unique,"보성,삼안,새천안",42,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%203
3,21,993,CAB285000993,브라운스톤아파트,브라운스톤아파트,백석동,code_unique,"보성,삼안,새천안",42,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%203
3,22,2079,CAB285002079,백석이수아파트입구,백석이수아파트입구,백석동,code_unique,"보성,삼안,새천안",42,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%203
3,23,2405,CAB285071465,백석이수아파트입구,백석이수아파트입구,백석동,code_unique,"보성,삼안,새천안",42,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%203
3,24,2323,CAB285010132,백석푸르지오아파트,백석푸르지오아파트,백석동,code_unique,"보성,삼안,새천안",42,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%203
