정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명,시도,시군구,읍면동
CAB285000957,사라리,36.846772,127.118737,2025-10-31,957,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성2동
CAB285000958,차암공단입구,36.84914999,127.1175989,2025-10-31,958,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성2동
CAB285000959,차암공단입구,36.84950957,127.1173981,2025-10-31,959,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성2동
CAB285000960,직산대림아파트,36.85989538,127.1205641,2025-10-31,960,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성2동
CAB285000961,천안산업단지관리공단,36.85493571,127.1206056,2025-10-31,961,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성2동
CAB285000962,2공단입구,36.85160962,127.1262524,2025-10-31,962,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성1동
CAB285000964,서북경찰서,36.8568163,127.1365157,2025-10-31,964,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성1동
CAB285000965,서북경찰서,36.85713795,127.1380607,2025-10-31,965,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성1동
CAB285000966,업성초등학교,36.85853298,127.1411357,2025-10-31,966,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성1동
CAB285000968,메가도매센터농수산물도매시장,36.86175799,127.1512024,2025-10-31,968,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성1동
CAB285000969,농수산물도매시장,36.86149465,127.1509508,2025-10-31,969,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성1동
CAB285000970,천안상업고등학교e편한세상천안부성아파트,36.85753461,127.1530941,2025-10-31,970,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성1동
CAB285000971,천안상업고등학교e편한세상천안부성아파트,36.856378,127.1533774,2025-10-31,971,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성1동
CAB285000972,공주대공과대학,36.850331,127.155413,2025-10-31,972,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성1동
CAB285000973,공주대공과대학,36.84916294,127.1552191,2025-10-31,973,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성1동
CAB285000974,부성1동행정복지센터,36.84286627,127.1528757,2025-10-31,974,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성1동
CAB285000975,두정역마을,36.8370013,127.1512957,2025-10-31,975,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성1동
CAB285000976,두정역마을,36.8358068,127.1517227,2025-10-31,976,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성1동
CAB285000978,e편한세상3차 두정역입구,36.832555,127.151996,2025-10-31,978,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성1동
CAB285000979,두정역입구,36.83139281,127.1518104,2025-10-31,979,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성1동
CAB285000980,이안아파트 코아루아파트,36.82884583,127.1522152,2025-10-31,980,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성1동
CAB285000981,역말오거리 천안희망초,36.82691798,127.1527124,2025-10-31,981,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성1동
CAB285000982,역말오거리 천안희망초,36.82615796,127.1530874,2025-10-31,982,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성1동
CAB285000986,한방병원,36.82446964,127.1260441,2025-10-31,986,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,백석동
CAB285000987,백석현대아파트,36.82240578,127.1257107,2025-10-31,987,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,백석동
CAB285000988,백석현대아파트,36.82264132,127.1258024,2025-10-31,988,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,백석동
CAB285000989,백석농공단지,36.8245896,127.1098373,2025-10-31,989,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,백석동
CAB285000990,백석농공단지,36.82571406,127.109668,2025-10-31,990,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,백석동
CAB285000991,화성조명,36.82895536,127.1072966,2025-10-31,991,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,백석동
CAB285000992,영진기계,36.82896224,127.1070762,2025-10-31,992,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,백석동
CAB285000993,브라운스톤아파트,36.83003128,127.1142824,2025-10-31,993,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,백석동
CAB285000995,벽산블루밍아파트,36.826284,127.113345,2025-10-31,995,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,백석동
CAB285000996,종합운동장,36.82260404,127.1133192,2025-10-31,996,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,백석동
CAB285000997,백석그린빌아파트,36.82320628,127.1211974,2025-10-31,997,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,백석동
CAB285000998,백석그린빌아파트,36.823485,127.121295,2025-10-31,998,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,백석동
CAB285000999,종합운동장,36.82288298,127.1136007,2025-10-31,999,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,백석동
CAB285001001,백석농공단지입구,36.82308465,127.1108391,2025-10-31,1001,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,백석동
CAB285001003,종합운동장,36.8204819,127.1110299,2025-10-31,1003,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,백석동
CAB285001004,종합운동장,36.81851795,127.1107407,2025-10-31,1004,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,불당1동
CAB285001010,불당동문화카페거리,36.80163461,127.1067391,2025-10-31,1010,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,불당1동
CAB285001012,화덕1리,36.7622684,127.3978749,2025-10-31,1012,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,동면
CAB285001013,한화꿈에그린아파트,36.80162298,127.1137791,2025-10-31,1013,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,불당1동
CAB285001014,불당 한성아파트,36.80177419,127.114517,2025-10-31,1014,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,불당1동
CAB285001015,천안시청 서북구보건소,36.81392798,127.1158357,2025-10-31,1015,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,불당1동
CAB285001016,천안시청 서북구보건소,36.81408213,127.115595,2025-10-31,1016,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,불당1동
CAB285001017,백석11단지,36.82000963,127.1173524,2025-10-31,1017,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,백석동
CAB285001018,백석11단지,36.82016488,127.117591,2025-10-31,1018,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,백석동
CAB285001019,벽산블루밍아파트,36.82471461,127.1123474,2025-10-31,1019,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,백석동
CAB285001020,번영로가구타운,36.84624629,127.1227507,2025-10-31,1020,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성2동
CAB285010042,용정2리,36.735064,127.116784,2025-10-31,10042,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285010043,보산원,36.70553794,127.0724224,2025-10-31,10043,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285010045,보산원,36.70454523,127.0722915,2025-10-31,10045,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285010046,해수부락(종점),36.66853461,127.0258924,2025-10-31,10046,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285010047,광덕쉼터,36.67445795,127.0528207,2025-10-31,10047,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285010048,지장1리,36.66258081,127.0775653,2025-10-31,10048,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285010049,지장1리,36.65909204,127.0758105,2025-10-31,10049,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285010058,석곡1리,36.74607554,127.2210101,2025-10-31,10058,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,성남면
CAB285010061,해정2리(대해),36.72691933,127.2796022,2025-10-31,10061,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,수신면
CAB285010064,대흥2리,36.72541263,127.2300783,2025-10-31,10064,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,성남면
CAB285010070,운전1리(운파),36.76782888,127.2336634,2025-10-31,2278,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285010071,운전1리(운파),36.7682496,127.2343873,2025-10-31,2279,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285010072,덕전야영장,36.81929443,127.2247298,2025-10-31,10072,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285010073,새텃말,36.84685491,127.2739885,2025-10-31,1955,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,북면
CAB285010074,신한생명 연수원,36.82407965,127.2617607,2025-10-31,10074,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,북면
CAB285010076,중앙아파트,36.76496202,127.3147101,2025-10-31,10076,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,병천면
CAB285010087,수남리(매작),36.7684182,127.3858796,2025-10-31,1150,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,동면
CAB285010088,도원3리,36.78391681,127.3157454,2025-10-31,10088,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,병천면
CAB285010089,매성1리,36.82223779,127.3141088,2025-10-31,10089,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,병천면
CAB285010090,신한아파트,36.76581963,127.2878391,2025-10-31,404,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,병천면
CAB285010091,유3리,36.9226805,127.2126627,2025-10-31,10091,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285010098,성환8리,36.92143027,127.1225699,2025-10-31,94,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285010103,대홍리,36.93957126,127.1346374,2025-10-31,49,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285010105,기로1리,36.91162705,127.2477132,2025-10-31,10105,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285010106,생산기술연구원입구,36.90825885,127.2525823,2025-10-31,10106,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285010107,입장저수지,36.90485962,127.2495741,2025-10-31,10107,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285010108,입장저수지,36.90466917,127.2496702,2025-10-31,10108,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285010109,양대리,36.9012522,127.2583187,2025-10-31,577,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285010110,생산기술연구원입구,36.90845143,127.2526392,2025-10-31,10110,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285010111,기로1리,36.91179798,127.2479007,2025-10-31,10111,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285010112,도림리,36.9105187,127.2731305,2025-10-31,10112,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285010116,신갈리,36.85798562,127.1091383,2025-10-31,1082,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285010117,대홍5리(홍천),36.94891797,127.1321791,2025-10-31,10117,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285010121,모전리,36.90782344,127.1922923,2025-10-31,10121,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285010122,모전리,36.90810631,127.1925191,2025-10-31,10122,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285010123,천안상업고등학교,36.85822794,127.159886,2025-10-31,1679,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성1동
CAB285010124,한화포레나천안노태2단지,36.83418129,127.1231758,2025-10-31,10124,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,백석동
CAB285010125,종합터미널,36.818722,127.156019,2025-10-31,2357,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,신안동
CAB285010132,백석푸르지오아파트,36.830518,127.121585,2025-10-31,2323,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,백석동
CAB285010133,백석푸르지오아파트,36.830673,127.121317,2025-10-31,2324,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,백석동
CAB285010135,용정2리(대정),36.7392539,127.1129276,2025-10-31,1105,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285010136,삼태1리,36.7494266,127.09651,2025-10-31,1887,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285010137,화덕2리(종점),36.7577898,127.4189144,2025-10-31,10137,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,동면
CAB285010139,송정2리,36.7363005,127.3333827,2025-10-31,1173,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,병천면
CAB285010140,광덕2리,36.7917339,127.3444992,2025-10-31,2157,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,동면
CAB285010146,동우아파트,36.7708424,127.1950309,2025-10-31,1702,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285010147,각원사,36.8331108,127.1896028,2025-10-31,1718,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,신안동
CAB285010148,차암2통,36.840097,127.099189,2025-10-31,294,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성2동
CAB285025050,미죽2리,36.74221141,127.1574436,2025-10-31,25050,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285032115,행정리,36.688637,127.157409,2025-10-31,32115,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
