질병코드,질병명,진료년월,환자수,내원일수,청구건수,요양급여비용총액,보험자부담금,월평균기온,월평균_최저기온,월평균_최고기온,월평균_일교차,월최대_일교차,한파일수_비율,폭염일수_비율,월평균습도,월총강수량,월평균기압,월평균_PM10,월최대_PM10,PM10_나쁨일수,월평균_PM25,월최대_PM25
J20,급성 기관지염,2021-08,132929.0,185157.0,183374.0,3640950.0,2892899.0,24.94,21.71,29.34,7.63,15.6,0.0,0.12,83.03,287.8,996.98,23.16,41.28,0,12.85,29.58
J20,급성 기관지염,2021-09,154722.0,213971.0,212359.0,4109072.0,3278262.0,21.54,17.95,25.99,8.04,15.3,0.0,0.0,80.68,158.26,1001.79,18.51,28.44,0,8.9,16.16
J20,급성 기관지염,2021-10,194825.0,269227.0,266967.0,5154058.0,4109266.0,15.45,10.82,21.38,10.56,21.0,0.0,0.0,76.1,54.89,1008.97,32.51,52.8,0,16.96,31.92
J20,급성 기관지염,2021-11,253887.0,366581.0,363273.0,6790906.0,5432242.0,8.68,3.75,14.82,11.07,22.0,0.0,0.0,70.08,56.49,1007.15,44.31,106.04,2,24.99,76.14
J20,급성 기관지염,2021-12,256919.0,365717.0,362836.0,6588450.0,5285972.0,2.35,-2.49,7.84,10.33,20.4,0.05,0.0,63.85,10.09,1011.76,42.72,92.94,1,26.03,60.41
J20,급성 기관지염,2022-01,249485.0,357745.0,355116.0,6795559.0,5429780.0,-0.3,-5.3,5.32,10.63,22.4,0.09,0.0,57.01,4.5,1011.48,45.28,99.93,2,30.3,78.42
J20,급성 기관지염,2022-02,335219.0,476971.0,473183.0,9802856.0,8017510.0,0.32,-4.88,5.93,10.81,23.5,0.06,0.0,52.02,4.57,1012.35,43.52,98.52,3,27.8,77.25
J20,급성 기관지염,2022-03,595942.0,852214.0,846337.0,19700625.0,16449189.0,7.9,2.29,13.84,11.54,23.7,0.0,0.0,64.98,91.99,1004.99,47.08,100.94,2,25.31,48.17
J20,급성 기관지염,2022-04,478649.0,679179.0,673258.0,14084747.0,11390543.0,13.81,7.67,20.38,12.72,25.0,0.0,0.0,60.53,60.47,1004.74,45.16,156.52,1,21.83,35.7
J20,급성 기관지염,2022-05,282217.0,394749.0,391074.0,8127333.0,6530525.0,18.05,11.69,24.6,12.91,24.5,0.0,0.01,58.29,6.07,1000.41,34.82,58.75,0,17.23,32.95
J20,급성 기관지염,2022-06,192543.0,265504.0,262817.0,5598947.0,4477617.0,22.34,18.38,27.09,8.71,23.1,0.0,0.05,76.47,180.74,995.9,22.86,38.95,0,11.41,22.52
J20,급성 기관지염,2022-07,219423.0,300392.0,296931.0,6453673.0,5223355.0,25.99,22.59,30.33,7.73,16.6,0.0,0.2,81.65,184.25,994.37,25.53,41.38,0,14.66,27.3
J20,급성 기관지염,2022-08,339183.0,464976.0,457615.0,10011751.0,8234568.0,25.44,22.33,29.29,6.96,18.2,0.0,0.11,83.12,280.77,995.75,18.85,28.62,0,8.91,16.69
J20,급성 기관지염,2022-09,327059.0,452643.0,447289.0,9475099.0,7716361.0,21.13,16.91,26.38,9.47,22.4,0.0,0.01,77.04,157.82,1001.15,26.57,50.21,0,13.73,35.64
J20,급성 기관지염,2022-10,348748.0,486205.0,482154.0,9881515.0,8023392.0,14.21,9.25,20.22,10.97,24.3,0.0,0.0,72.53,76.72,1009.32,34.23,60.12,0,19.27,42.75
J20,급성 기관지염,2022-11,439074.0,617514.0,611451.0,12500997.0,10210414.0,9.99,4.41,16.74,12.33,23.8,0.0,0.0,68.1,62.27,1008.75,46.78,92.22,2,27.94,66.92
J20,급성 기관지염,2022-12,530024.0,743437.0,737992.0,14778027.0,12070851.0,-0.76,-5.27,4.33,9.6,21.1,0.11,0.0,61.79,17.02,1011.5,38.29,113.42,1,22.24,36.61
J20,급성 기관지염,2023-01,493819.0,689270.0,682388.0,14321113.0,11619237.0,-0.06,-5.14,5.56,10.7,25.8,0.11,0.0,62.69,44.95,1011.53,51.29,149.56,4,27.61,89.0
J20,급성 기관지염,2023-02,387552.0,539173.0,534674.0,11372203.0,9145872.0,2.86,-2.33,8.75,11.09,25.7,0.0,0.0,60.9,19.36,1012.66,53.91,107.32,4,35.06,77.85
J20,급성 기관지염,2023-03,447597.0,642656.0,637860.0,13482335.0,10828639.0,9.51,3.01,16.52,13.51,25.7,0.0,0.0,56.49,30.92,1007.87,70.44,140.77,8,29.72,56.32
J20,급성 기관지염,2023-04,533786.0,777428.0,770954.0,16379873.0,13140630.0,13.18,7.27,19.08,11.8,26.1,0.0,0.0,63.03,70.46,1002.92,75.03,306.24,8,25.07,84.74
J20,급성 기관지염,2023-05,582117.0,863410.0,855365.0,18478454.0,14824287.0,17.89,12.53,23.56,11.02,26.7,0.0,0.01,70.56,201.29,1001.52,40.44,160.02,2,18.52,35.59
J20,급성 기관지염,2023-06,436936.0,636377.0,630174.0,13844221.0,11079856.0,22.34,18.03,27.45,9.42,18.8,0.0,0.03,75.66,203.27,995.74,28.16,41.52,0,16.42,24.93
J20,급성 기관지염,2023-07,417391.0,593546.0,587066.0,13188668.0,10616819.0,25.55,22.49,29.63,7.13,16.0,0.0,0.14,85.64,483.87,996.49,24.37,50.19,0,13.8,34.94
J20,급성 기관지염,2023-08,411877.0,575498.0,568647.0,12857240.0,10380063.0,26.5,23.09,30.97,7.88,15.2,0.0,0.3,81.64,292.99,994.21,24.84,36.55,0,13.61,23.92
J20,급성 기관지염,2023-09,370684.0,517371.0,513781.0,10655841.0,8390897.0,22.73,19.25,27.31,8.06,18.5,0.0,0.0,81.67,193.0,1001.37,24.84,46.25,0,13.31,29.29
J20,급성 기관지염,2023-10,547965.0,771187.0,766753.0,15350079.0,12170871.0,15.03,9.94,21.36,11.42,22.3,0.0,0.0,72.15,16.35,1006.84,33.9,53.61,0,17.48,34.21
J20,급성 기관지염,2023-11,659720.0,937513.0,932474.0,18300043.0,14505688.0,8.34,3.31,13.85,10.54,23.1,0.0,0.0,65.65,65.1,1009.04,32.71,88.83,1,18.39,43.56
J20,급성 기관지염,2023-12,771889.0,1116376.0,1110010.0,22022659.0,17416563.0,2.82,-1.59,7.72,9.31,24.2,0.05,0.0,70.62,102.05,1011.96,40.95,86.45,1,25.71,63.86
J20,급성 기관지염,2024-01,746494.0,1099166.0,1090464.0,22470246.0,17792271.0,1.32,-2.94,6.1,9.04,22.0,0.04,0.0,67.25,35.3,1012.14,39.26,86.36,1,27.15,60.07
J20,급성 기관지염,2024-02,636101.0,910048.0,903622.0,18675016.0,14793489.0,4.43,0.44,9.04,8.6,23.0,0.0,0.0,75.76,110.19,1011.72,36.49,91.17,1,25.69,70.28
J20,급성 기관지염,2024-03,584333.0,845368.0,839143.0,17621597.0,13956633.0,7.11,1.74,12.72,10.99,24.4,0.0,0.0,62.61,68.17,1006.01,50.11,145.58,5,24.3,63.03
J20,급성 기관지염,2024-04,564704.0,821902.0,816169.0,17155207.0,13579023.0,14.95,9.51,21.06,11.55,26.5,0.0,0.0,68.48,84.93,1001.96,52.03,140.01,3,24.05,38.31
J20,급성 기관지염,2024-05,525610.0,774419.0,767911.0,16558197.0,13096112.0,17.73,11.9,23.96,12.06,27.2,0.0,0.0,67.49,119.52,1001.4,32.19,79.66,0,17.11,36.2
J20,급성 기관지염,2024-06,412658.0,603246.0,597654.0,13213600.0,10422117.0,22.68,17.64,28.34,10.7,24.0,0.0,0.1,71.33,145.51,996.37,30.19,50.03,0,17.05,23.56
J20,급성 기관지염,2024-07,493056.0,713108.0,706292.0,15597577.0,12323801.0,26.31,23.43,29.98,6.55,15.1,0.0,0.15,83.71,353.5,995.68,18.74,39.2,0,10.08,27.6
J20,급성 기관지염,2024-08,630647.0,894311.0,888052.0,18929997.0,14922598.0,28.0,24.22,33.02,8.81,16.6,0.0,0.56,78.96,83.62,995.9,25.45,37.69,0,15.2,24.67
J20,급성 기관지염,2024-09,384728.0,537667.0,534069.0,11535766.0,9096813.0,24.81,21.06,29.77,8.71,19.9,0.0,0.21,79.93,249.76,1001.53,20.46,33.15,0,10.78,20.87
J20,급성 기관지염,2024-10,449749.0,639517.0,635795.0,13122697.0,10410590.0,16.42,12.23,21.65,9.42,19.9,0.0,0.0,79.41,119.26,1007.87,29.25,60.21,0,16.43,36.53
J20,급성 기관지염,2024-11,532591.0,765930.0,762127.0,15489992.0,12306902.0,10.07,5.33,15.81,10.48,21.3,0.0,0.0,71.56,73.07,1009.58,32.89,53.31,0,19.99,36.49
J20,급성 기관지염,2024-12,735602.0,1055328.0,1049448.0,21364814.0,16971213.0,2.26,-2.15,7.26,9.41,19.4,0.01,0.0,60.1,8.16,1010.47,32.43,55.49,0,18.56,33.45
J20,급성 기관지염,2025-01,955848.0,1438773.0,1427884.0,30661387.0,24288528.0,0.25,-4.48,5.72,10.2,21.7,0.05,0.0,63.45,17.67,1011.21,38.81,90.37,1,25.47,70.35
J20,급성 기관지염,2025-02,564074.0,806294.0,799599.0,17778297.0,14028736.0,-0.1,-5.1,5.34,10.44,24.3,0.08,0.0,56.48,20.79,1011.22,35.0,68.36,0,19.43,46.18
J20,급성 기관지염,2025-03,565772.0,801852.0,795800.0,17626853.0,13890512.0,7.73,2.15,13.76,11.61,26.7,0.0,0.0,61.19,49.18,1006.2,52.07,133.94,4,28.35,50.89
J20,급성 기관지염,2025-04,563238.0,794153.0,788567.0,17267484.0,13630902.0,13.11,6.76,19.69,12.93,25.9,0.0,0.0,62.31,69.22,999.94,40.1,64.57,0,21.1,33.95
J20,급성 기관지염,2025-05,452525.0,630154.0,625975.0,13958386.0,10995720.0,16.79,11.64,22.39,10.75,22.9,0.0,0.0,72.05,119.36,999.52,30.51,51.16,0,18.05,30.71
J06,다발성 및 상세불명 부위의 급성 상기도감염,2010-01,159803.0,230857.0,222194.0,2673906.0,2115267.0,-1.57,-6.4,3.66,10.06,22.5,0.16,0.0,62.75,34.36,1010.25,48.36,98.13,2,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2010-02,134609.0,190793.0,185036.0,2214864.0,1751968.0,2.42,-1.83,7.16,8.99,25.5,0.03,0.0,65.29,86.66,1008.05,41.59,83.52,1,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2010-03,127384.0,185038.0,178441.0,2157582.0,1703206.0,5.41,1.17,9.78,8.61,22.7,0.0,0.0,65.66,97.88,1007.24,59.17,174.83,7,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2010-04,148201.0,219241.0,211441.0,2589488.0,2040426.0,9.71,4.5,15.2,10.7,24.2,0.0,0.0,60.35,99.9,1005.35,49.38,85.89,1,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2010-05,129338.0,191193.0,184567.0,2295883.0,1800254.0,16.84,11.47,22.64,11.16,25.9,0.0,0.0,65.85,125.95,998.81,54.54,136.5,5,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2010-06,92637.0,136751.0,132131.0,1659304.0,1295516.0,22.0,17.26,27.55,10.28,23.4,0.0,0.02,70.07,75.04,997.69,48.66,115.88,2,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2010-07,67510.0,98952.0,95319.0,1227000.0,954317.0,25.15,22.1,29.25,7.15,14.5,0.0,0.08,80.13,257.87,996.27,31.35,65.41,0,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2010-08,60343.0,87165.0,83048.0,1074801.0,834472.0,26.69,23.71,30.88,7.17,16.0,0.0,0.24,81.92,364.9,998.8,33.58,62.5,0,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2010-09,104832.0,147214.0,142127.0,1758931.0,1379926.0,21.73,17.95,26.78,8.83,19.5,0.0,0.04,78.23,255.24,1001.24,32.99,83.31,1,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2010-10,145269.0,211011.0,203701.0,2464159.0,1945572.0,14.48,9.7,20.4,10.7,21.5,0.0,0.0,71.84,44.44,1006.16,49.23,91.53,2,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2010-11,139352.0,202509.0,195210.0,2364013.0,1866332.0,7.05,1.42,13.5,12.07,22.5,0.0,0.0,60.37,11.95,1008.07,71.32,167.89,7,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2010-12,153461.0,223523.0,214832.0,2654005.0,2077130.0,1.04,-3.8,6.38,10.18,22.1,0.07,0.0,61.42,32.99,1003.99,57.96,149.82,8,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2011-01,164746.0,247167.0,236717.0,3007847.0,2360849.0,-4.6,-9.56,0.55,10.12,23.4,0.32,0.0,55.76,9.23,1012.44,38.21,57.97,0,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2011-02,134217.0,190293.0,184041.0,2327417.0,1828457.0,1.93,-3.15,7.87,11.02,25.3,0.03,0.0,64.68,64.64,1008.38,65.32,135.42,8,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2011-03,156766.0,227950.0,221085.0,2751386.0,2175474.0,4.57,-0.8,10.33,11.13,24.8,0.0,0.0,52.07,25.29,1008.08,64.8,265.38,4,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2011-04,138302.0,200468.0,194377.0,2448839.0,1928769.0,11.09,5.11,17.21,12.1,26.7,0.0,0.0,59.35,113.75,1001.66,56.56,99.4,4,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2011-05,117225.0,170457.0,164628.0,2128378.0,1663480.0,17.08,12.08,22.53,10.44,24.0,0.0,0.0,66.78,126.03,998.86,74.0,269.72,10,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2011-06,85480.0,123691.0,119601.0,1563996.0,1218829.0,21.69,17.43,26.8,9.36,19.8,0.0,0.02,73.79,281.59,994.88,44.59,76.24,0,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2011-07,61450.0,88351.0,85453.0,1117136.0,871470.0,24.93,22.01,28.8,6.79,16.1,0.0,0.08,82.07,462.82,994.3,29.49,66.6,0,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2011-08,62182.0,88218.0,85506.0,1112758.0,870439.0,24.96,22.08,28.96,6.87,14.9,0.0,0.08,82.18,280.06,996.64,30.26,50.87,0,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2011-09,96923.0,136947.0,133046.0,1698357.0,1335765.0,20.92,16.72,26.2,9.48,21.8,0.0,0.03,73.37,76.07,1000.12,34.82,60.4,0,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2011-10,120237.0,171028.0,166267.0,2080008.0,1643231.0,13.82,8.59,20.14,11.55,23.2,0.0,0.0,68.95,55.46,1007.3,47.56,70.02,0,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2011-11,131083.0,185351.0,180183.0,2235184.0,1768665.0,11.01,6.86,15.97,9.11,20.6,0.0,0.0,70.85,117.67,1009.61,41.58,85.48,1,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2011-12,164294.0,231317.0,230164.0,2769440.0,2193976.0,0.86,-3.4,5.57,8.97,23.3,0.06,0.0,59.14,19.72,1013.22,38.54,76.03,0,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2012-01,188147.0,266869.0,265232.0,3429006.0,2679563.0,-0.99,-5.43,3.9,9.33,22.1,0.12,0.0,58.59,18.17,1011.59,51.46,111.02,2,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2012-02,184879.0,267558.0,265019.0,3484767.0,2726014.0,-0.67,-5.54,4.67,10.21,24.3,0.12,0.0,55.34,15.71,1009.66,47.49,97.92,1,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2012-03,164983.0,238391.0,236363.0,3044521.0,2386883.0,5.64,1.03,10.56,9.52,24.0,0.0,0.0,60.89,93.72,1006.22,51.53,140.08,2,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2012-04,150051.0,214944.0,213507.0,2744639.0,2148112.0,12.47,6.62,18.58,11.96,26.6,0.0,0.0,60.29,139.37,1000.79,50.5,104.39,4,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2012-05,124128.0,177485.0,176528.0,2295732.0,1796894.0,18.12,12.79,24.28,11.48,23.4,0.0,0.0,63.61,41.9,998.9,58.65,111.89,4,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2012-06,86575.0,123173.0,122322.0,1580714.0,1237883.0,21.83,17.74,26.93,9.19,18.9,0.0,0.01,71.8,76.82,995.41,39.35,70.22,0,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2012-07,63428.0,89499.0,88855.0,1168152.0,914942.0,25.24,21.88,29.45,7.57,16.4,0.0,0.18,80.73,291.53,994.07,26.6,53.64,0,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2012-08,60988.0,84254.0,83674.0,1103200.0,861305.0,26.22,22.94,30.43,7.49,18.2,0.0,0.24,79.18,411.2,996.61,23.66,45.18,0,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2012-09,93717.0,130350.0,129464.0,1651713.0,1299636.0,20.04,16.1,25.08,8.98,18.7,0.0,0.0,78.17,255.58,1001.15,34.0,79.18,0,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2012-10,141328.0,197935.0,197037.0,2453352.0,1939033.0,14.34,8.89,20.93,12.04,22.9,0.0,0.0,68.84,55.53,1005.52,35.79,55.52,0,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2012-11,135248.0,188940.0,187919.0,2333715.0,1847218.0,6.7,2.15,11.76,9.62,22.0,0.0,0.0,63.55,57.96,1005.93,42.89,109.03,3,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2012-12,134319.0,185919.0,184915.0,2310322.0,1823233.0,-1.38,-5.64,3.27,8.9,23.9,0.15,0.0,65.81,67.07,1009.93,38.73,66.0,0,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2013-01,166334.0,235963.0,234062.0,3026431.0,2387056.0,-1.79,-6.5,3.38,9.88,23.4,0.19,0.0,64.03,27.71,1011.95,55.97,152.15,5,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2013-02,162974.0,226771.0,224845.0,2989501.0,2340255.0,0.81,-3.99,5.85,9.85,24.4,0.07,0.0,58.13,52.03,1010.65,45.09,85.8,1,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2013-03,165178.0,234160.0,232508.0,3118228.0,2445484.0,6.58,0.36,13.42,13.05,29.2,0.0,0.0,58.45,62.93,1004.2,52.46,143.47,3,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2013-04,153894.0,218099.0,216763.0,2824424.0,2228338.0,10.19,4.38,16.18,11.8,28.7,0.0,0.0,60.04,76.95,1000.38,53.16,144.42,2,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2013-05,119875.0,169095.0,167904.0,2221170.0,1745534.0,17.59,11.9,23.86,11.96,25.1,0.0,0.01,66.71,133.28,999.3,55.32,107.91,3,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2013-06,77210.0,107951.0,107075.0,1449192.0,1133630.0,22.27,18.33,27.27,8.94,20.2,0.0,0.01,75.99,101.82,995.9,41.31,67.49,0,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2013-07,63630.0,89597.0,88668.0,1223065.0,956479.0,26.03,23.08,29.89,6.81,15.6,0.0,0.12,81.17,297.67,994.01,32.25,84.67,1,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2013-08,64140.0,88453.0,87561.0,1221457.0,952391.0,27.04,23.25,32.03,8.77,17.1,0.0,0.4,77.8,158.83,994.95,34.84,64.25,0,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2013-09,102700.0,140871.0,140024.0,1876727.0,1468493.0,21.03,16.91,26.25,9.34,19.5,0.0,0.0,76.49,112.9,1002.52,32.75,81.3,1,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2013-10,128774.0,179316.0,177960.0,2375114.0,1881689.0,15.41,10.44,21.52,11.08,22.3,0.0,0.0,71.9,57.34,1006.96,34.5,60.86,0,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2013-11,139162.0,194125.0,192889.0,2525441.0,2008986.0,7.17,2.45,12.61,10.17,19.5,0.0,0.0,66.53,61.88,1006.94,41.19,78.27,0,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2013-12,140298.0,195092.0,194106.0,2535390.0,2011169.0,1.61,-2.75,6.5,9.25,21.0,0.03,0.0,65.02,22.08,1008.32,46.82,102.55,3,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2014-01,178498.0,250337.0,248574.0,3415665.0,2666512.0,0.64,-4.6,6.36,10.96,25.6,0.06,0.0,58.1,13.86,1011.15,54.36,116.93,3,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2014-02,201418.0,285639.0,283180.0,4018719.0,3107269.0,2.55,-2.0,7.82,9.82,22.1,0.01,0.0,64.05,32.95,1011.17,56.51,139.72,7,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2014-03,161777.0,228689.0,226868.0,3220382.0,2501683.0,7.59,2.15,13.34,11.19,24.3,0.0,0.0,62.0,82.3,1006.59,55.51,128.39,3,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2014-04,136130.0,192312.0,190935.0,2656346.0,2076290.0,13.16,7.44,19.59,12.14,26.9,0.0,0.0,59.9,86.98,1004.14,54.72,99.35,2,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2014-05,118782.0,166999.0,165738.0,2357996.0,1835965.0,18.11,11.97,24.7,12.73,25.2,0.0,0.03,60.41,67.73,998.6,64.17,163.21,6,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2014-06,83099.0,116215.0,115121.0,1663968.0,1297099.0,21.51,17.67,26.42,8.75,19.5,0.0,0.01,74.66,79.35,994.41,40.82,100.38,1,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2014-07,75946.0,105929.0,105270.0,1502164.0,1172018.0,24.75,21.17,29.36,8.19,19.3,0.0,0.13,78.58,167.06,995.34,35.9,83.56,1,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2014-08,77361.0,106437.0,105866.0,1494581.0,1168679.0,23.59,20.72,27.48,6.76,15.9,0.0,0.03,83.08,393.94,996.03,28.93,75.76,0,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2014-09,106139.0,146444.0,145826.0,2039146.0,1591092.0,20.75,16.43,26.27,9.84,19.8,0.0,0.0,76.99,119.88,1001.09,32.08,53.27,0,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2014-10,134249.0,185126.0,183731.0,2519859.0,1969387.0,14.83,9.58,21.12,11.54,24.2,0.0,0.0,72.3,113.95,1006.9,37.67,74.01,0,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2014-11,163756.0,224181.0,223113.0,3026838.0,2362296.0,8.91,4.22,14.47,10.25,20.9,0.0,0.0,69.73,60.74,1008.38,38.68,59.2,0,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2014-12,171464.0,236367.0,235290.0,3163050.0,2468379.0,-0.25,-4.67,4.58,9.25,19.4,0.06,0.0,61.57,27.83,1010.31,38.06,107.27,2,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2015-01,167047.0,234119.0,232041.0,3346795.0,2597201.0,0.72,-3.72,5.65,9.37,20.0,0.04,0.0,64.11,30.7,1010.61,48.74,86.16,1,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2015-02,175491.0,242703.0,240265.0,3671429.0,2804697.0,2.12,-2.42,7.25,9.67,23.9,0.02,0.0,61.39,28.65,1008.65,69.15,312.54,7,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2015-03,190215.0,271459.0,267641.0,4093499.0,3148328.0,6.72,0.6,13.32,12.72,25.4,0.0,0.0,53.27,45.08,1007.98,67.61,148.68,9,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2015-04,154984.0,218732.0,217027.0,3179848.0,2451854.0,12.56,7.26,18.42,11.16,26.3,0.0,0.0,66.37,133.96,1003.39,45.62,83.36,1,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2015-05,122893.0,171914.0,170584.0,2546665.0,1959327.0,18.33,12.15,24.84,12.69,25.4,0.0,0.01,60.29,69.74,997.37,47.89,101.84,1,,
J06,다발성 및 상세불명 부위의 급성 상기도감염,2015-06,95655.0,138521.0,137695.0,1931113.0,1506007.0,21.33,16.89,26.65,9.76,24.2,0.0,0.02,72.42,102.93,995.02,44.2,89.52,1,30.28,52.04
J06,다발성 및 상세불명 부위의 급성 상기도감염,2015-07,62643.0,87347.0,86760.0,1267238.0,985539.0,24.12,20.74,28.43,7.69,17.2,0.0,0.1,79.67,186.97,995.04,35.26,82.22,1,22.16,56.73
J06,다발성 및 상세불명 부위의 급성 상기도감염,2015-08,61915.0,83857.0,83346.0,1247427.0,961409.0,24.98,21.19,30.0,8.8,18.0,0.0,0.17,79.41,119.46,996.37,35.78,69.88,0,25.37,65.89
J06,다발성 및 상세불명 부위의 급성 상기도감염,2015-09,97313.0,133481.0,132657.0,1917770.0,1482749.0,20.27,15.58,25.99,10.41,21.7,0.0,0.0,74.55,69.41,1001.67,29.05,50.61,0,22.25,46.31
J06,다발성 및 상세불명 부위의 급성 상기도감염,2015-10,133900.0,182919.0,181954.0,2553228.0,1981781.0,14.95,9.63,21.48,11.84,23.9,0.0,0.0,69.42,64.8,1005.91,47.68,111.92,4,41.61,119.67
J06,다발성 및 상세불명 부위의 급성 상기도감염,2015-11,138271.0,189280.0,188067.0,2639608.0,2051086.0,10.17,6.74,14.23,7.49,23.5,0.0,0.0,79.52,131.46,1010.17,40.04,90.85,3,37.77,91.87
J06,다발성 및 상세불명 부위의 급성 상기도감염,2015-12,172015.0,236420.0,235407.0,3271084.0,2539033.0,3.71,-0.39,8.33,8.73,20.0,0.01,0.0,69.42,44.92,1011.77,46.68,85.95,1,43.82,79.75
J06,다발성 및 상세불명 부위의 급성 상기도감염,2016-01,175342.0,242104.0,240331.0,3575811.0,2768292.0,-0.69,-4.86,3.94,8.79,20.8,0.11,0.0,61.48,30.66,1011.06,46.38,77.1,0,35.48,84.29
J06,다발성 및 상세불명 부위의 급성 상기도감염,2016-02,186547.0,257470.0,255312.0,3970599.0,3027486.0,1.88,-2.96,7.11,10.07,23.9,0.03,0.0,58.26,50.92,1010.8,43.41,77.09,0,29.07,70.08
J06,다발성 및 상세불명 부위의 급성 상기도감염,2016-03,152881.0,213500.0,211883.0,3215167.0,2487544.0,7.17,1.66,13.17,11.51,25.5,0.0,0.0,60.45,62.1,1008.36,59.6,120.08,3,35.3,56.25
J06,다발성 및 상세불명 부위의 급성 상기도감염,2016-04,136937.0,191042.0,189933.0,2874927.0,2222844.0,13.66,8.15,20.0,11.85,27.0,0.0,0.0,65.29,163.52,1000.94,66.56,210.05,5,31.56,73.25
J06,다발성 및 상세불명 부위의 급성 상기도감염,2016-05,121541.0,168510.0,167308.0,2573891.0,1982937.0,18.33,12.31,24.78,12.47,25.5,0.0,0.0,64.58,103.36,999.3,52.43,107.01,3,26.83,52.44
J06,다발성 및 상세불명 부위의 급성 상기도감염,2016-06,91144.0,126099.0,125120.0,1943128.0,1499348.0,22.01,17.9,26.91,9.01,21.9,0.0,0.01,75.63,77.95,995.67,45.05,67.56,0,26.24,40.54
J06,다발성 및 상세불명 부위의 급성 상기도감염,2016-07,72940.0,100352.0,99388.0,1573514.0,1214687.0,25.21,21.89,29.54,7.66,15.9,0.0,0.16,82.7,284.24,996.06,30.0,53.8,0,17.4,29.82
J06,다발성 및 상세불명 부위의 급성 상기도감염,2016-08,74644.0,100926.0,100109.0,1557353.0,1197916.0,26.45,22.3,31.83,9.52,19.2,0.0,0.52,75.53,83.32,993.83,39.1,65.65,0,22.77,42.43
